AERONET Version 3; 
Waskesiu
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Ihab_Abboud_and_Vitali_Fioletov; PI Email=ihab.abboud@canada.ca_and_vitali.fioletov@canada.ca
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
11:03:2020,16:08:16,71,71.672407,0.038023,0.034032,0.038222,-999.000000,-999.000000,0.049829,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.076147,-999.000000,-999.000000,0.084898,0.082443,0.503071,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001077,0.001408,0.001095,-999.000000,-999.000000,0.000597,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000797,-999.000000,-999.000000,0.001097,0.002313,0.004652,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.006842,0.743979,0.989558,1.041321,0.337072,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,68.993335,2.771882,3.500000,391.307292,0.136328,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:15:00,71,71.677083,0.039049,0.033621,0.037817,-999.000000,-999.000000,0.049489,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.076290,-999.000000,-999.000000,0.085557,0.082312,0.497488,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000954,0.000858,0.000793,-999.000000,-999.000000,0.001157,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001336,-999.000000,-999.000000,0.001874,0.001497,0.004834,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.025381,0.784061,1.009915,1.056235,0.326485,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,68.233660,2.680891,3.600000,391.308733,0.136333,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:16:54,71,71.678403,0.039350,0.033737,0.038319,-999.000000,-999.000000,0.049632,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.076403,-999.000000,-999.000000,0.085683,0.082540,0.499995,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000600,0.001762,0.001776,-999.000000,-999.000000,0.001503,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001175,-999.000000,-999.000000,0.000736,0.001714,0.008261,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.009694,0.783953,1.006599,1.015869,0.331252,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,68.022545,2.656728,3.600000,391.309139,0.136335,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:25:10,71,71.684144,0.036999,0.035546,0.037010,-999.000000,-999.000000,0.049245,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073159,-999.000000,-999.000000,0.086434,0.079509,0.515050,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010194,0.004100,0.005157,-999.000000,-999.000000,0.002363,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008781,-999.000000,-999.000000,0.008895,0.003774,0.002237,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.989733,1.140445,0.923645,1.121575,0.373803,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,67.121290,2.558632,3.500000,391.310908,0.136341,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:36:55,71,71.692303,0.045132,0.042079,0.043241,-999.000000,-999.000000,0.054785,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.078305,-999.000000,-999.000000,0.091705,0.084322,0.524960,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010603,0.007119,0.004573,-999.000000,-999.000000,0.002256,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008522,-999.000000,-999.000000,0.008817,0.002918,0.002747,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.865475,1.080279,0.833489,0.929285,0.336210,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,65.890972,2.436698,3.300000,391.313422,0.136350,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:39:51,71,71.694340,0.042614,0.035353,0.039897,-999.000000,-999.000000,0.051198,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.076361,-999.000000,-999.000000,0.083656,0.079983,0.523115,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000338,0.000999,0.001196,-999.000000,-999.000000,0.001311,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001465,-999.000000,-999.000000,0.001052,0.001408,0.006619,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.948380,0.624049,0.932823,0.979416,0.207502,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,65.593564,2.409096,3.200000,391.314050,0.136352,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:42:53,71,71.696447,0.043903,0.036143,0.040550,-999.000000,-999.000000,0.051751,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.076797,-999.000000,-999.000000,0.084293,0.080528,0.524284,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000715,0.001494,0.001156,-999.000000,-999.000000,0.001965,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001275,-999.000000,-999.000000,0.001238,0.000692,0.005118,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.933324,0.636905,0.921076,0.957759,0.212269,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,65.290256,2.381644,3.200000,391.314699,0.136355,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:45:19,71,71.698137,0.044400,0.036072,0.040409,-999.000000,-999.000000,0.051678,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.076649,-999.000000,-999.000000,0.083460,0.079131,0.525272,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000382,0.001543,0.001871,-999.000000,-999.000000,0.001263,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000821,-999.000000,-999.000000,0.001152,0.001352,0.002630,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.935250,0.582176,0.919865,0.965943,0.151404,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,65.050109,2.360392,3.200000,391.315219,0.136357,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:48:51,71,71.700590,0.043924,0.035647,0.039792,-999.000000,-999.000000,0.050936,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075567,-999.000000,-999.000000,0.082694,0.077767,0.535967,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000371,0.001554,0.001167,-999.000000,-999.000000,0.001473,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001375,-999.000000,-999.000000,0.000736,0.000545,0.003886,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.936844,0.616384,0.920438,0.969571,0.141646,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,64.706507,2.330701,3.300000,391.315975,0.136359,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:51:52,71,71.702685,0.043919,0.036422,0.040471,-999.000000,-999.000000,0.051255,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075077,-999.000000,-999.000000,0.080868,0.076616,0.534801,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000233,0.001619,0.001861,-999.000000,-999.000000,0.001378,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000812,-999.000000,-999.000000,0.000735,0.000879,0.005627,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.903020,0.508145,0.890672,0.927652,0.104289,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,64.418017,2.306403,3.300000,391.316621,0.136362,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:54:54,71,71.704792,0.041720,0.038434,0.039278,-999.000000,-999.000000,0.051095,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.072042,-999.000000,-999.000000,0.084714,0.076645,0.539101,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009862,0.003860,0.005510,-999.000000,-999.000000,0.003333,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010340,-999.000000,-999.000000,0.007138,0.004558,0.007118,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.878886,1.108169,0.801692,1.032884,0.292954,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,64.132533,2.282904,3.300000,391.317270,0.136364,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,16:57:51,71,71.706840,0.045082,0.036948,0.040612,-999.000000,-999.000000,0.051481,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.074834,-999.000000,-999.000000,0.081342,0.076469,0.535965,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000485,0.002334,0.002038,-999.000000,-999.000000,0.002212,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001739,-999.000000,-999.000000,0.002196,0.002703,0.004021,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.892354,0.570298,0.872867,0.931228,0.112701,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,63.859391,2.260914,3.400000,391.317901,0.136366,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,17:00:19,71,71.708553,0.045321,0.035314,0.039256,-999.000000,-999.000000,0.050266,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073746,-999.000000,-999.000000,0.079556,0.073904,0.544298,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000589,0.001581,0.001373,-999.000000,-999.000000,0.001522,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001493,-999.000000,-999.000000,0.000660,0.001380,0.004243,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.919921,0.518592,0.894424,0.970787,0.037566,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,63.634459,2.243157,3.300000,391.318428,0.136368,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,17:03:51,71,71.711007,0.045691,0.036433,0.040259,-999.000000,-999.000000,0.051281,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.074515,-999.000000,-999.000000,0.081276,0.075358,0.544384,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000480,0.002251,0.001367,-999.000000,-999.000000,0.001941,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001417,-999.000000,-999.000000,0.001061,0.001680,0.002686,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.898087,0.594005,0.871951,0.950229,0.075661,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,63.317831,2.218682,3.200000,391.319184,0.136371,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,17:06:51,71,71.713090,0.045922,0.036405,0.040610,-999.000000,-999.000000,0.051650,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075218,-999.000000,-999.000000,0.080764,0.074868,0.547987,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000345,0.001016,0.000969,-999.000000,-999.000000,0.000611,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000891,-999.000000,-999.000000,0.000306,0.001299,0.001479,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.899589,0.486462,0.877163,0.944328,0.010459,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,63.054228,2.198758,3.100000,391.319826,0.136373,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,17:09:51,71,71.715174,0.045951,0.036598,0.040229,-999.000000,-999.000000,0.051696,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075329,-999.000000,-999.000000,0.080706,0.075278,0.546835,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000657,0.001285,0.001337,-999.000000,-999.000000,0.000540,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000858,-999.000000,-999.000000,0.002101,0.002315,0.004512,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.914000,0.471555,0.878510,0.984801,0.024419,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,62.795510,2.179590,3.300000,391.320468,0.136375,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,17:12:51,71,71.717257,0.046230,0.038866,0.042983,-999.000000,-999.000000,0.053932,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.077219,-999.000000,-999.000000,0.082053,0.077576,0.547524,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000181,0.001347,0.001626,-999.000000,-999.000000,0.001040,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001405,-999.000000,-999.000000,0.001968,0.001111,0.004316,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.855414,0.415232,0.837544,0.891064,0.040817,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,62.541749,2.161152,3.300000,391.321110,0.136378,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,17:15:19,71,71.718970,0.039703,0.041424,0.038430,-999.000000,-999.000000,0.051666,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.069625,-999.000000,-999.000000,0.087783,0.074665,0.549539,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010967,0.005396,0.005773,-999.000000,-999.000000,0.003380,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.011141,-999.000000,-999.000000,0.009649,0.003184,0.006944,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.851740,1.584908,0.696128,1.162175,0.349632,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,62.336866,2.146520,3.500000,391.321638,0.136380,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,17:23:35,71,71.724711,0.048143,0.038320,0.042692,-999.000000,-999.000000,0.053719,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.077916,-999.000000,-999.000000,0.084207,0.078939,0.551513,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000474,0.001733,0.002205,-999.000000,-999.000000,0.001511,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001060,-999.000000,-999.000000,0.001038,0.002007,0.002407,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.879252,0.531001,0.867713,0.902273,0.078694,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,61.675556,2.100788,3.500000,391.323406,0.136386,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
11:03:2020,17:33:54,71,71.731875,0.045252,0.039753,0.040134,-999.000000,-999.000000,0.053122,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075144,-999.000000,-999.000000,0.088429,0.078061,0.552274,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.012402,0.007046,0.005065,-999.000000,-999.000000,0.001527,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.010842,-999.000000,-999.000000,0.009202,0.003787,0.010848,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.906697,1.113340,0.809302,1.100993,0.204783,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,60.906749,2.050333,3.400000,391.325614,0.136394,15:03:2020,8,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
