AERONET Version 3; 
Waskesiu
Version 3: AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Ihab_Abboud_and_Vitali_Fioletov; PI Email=ihab.abboud@canada.ca_and_vitali.fioletov@canada.ca
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
09:03:2020,23:27:54,69,69.977708,0.027083,0.033272,0.040178,-999.000000,-999.000000,0.055559,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099685,-999.000000,-999.000000,0.096479,-999.000000,-999.000000,0.113252,0.119391,0.377351,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000585,0.000898,0.001100,-999.000000,-999.000000,0.000800,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001869,-999.000000,-999.000000,0.001142,-999.000000,-999.000000,0.000473,0.001027,0.003524,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.410183,0.478797,1.404941,1.647406,0.852721,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,77.976371,4.700573,-1.100000,390.785171,0.134458,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:29:39,69,69.978924,0.025074,0.033112,0.038263,-999.000000,-999.000000,0.054169,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097547,-999.000000,-999.000000,0.094446,-999.000000,-999.000000,0.114872,0.118653,0.378004,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005856,0.001643,0.004819,-999.000000,-999.000000,0.003348,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004465,-999.000000,-999.000000,0.006412,-999.000000,-999.000000,0.003856,0.005170,0.005406,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.448008,0.611943,1.414812,1.695278,0.922582,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,78.209739,4.788136,-1.000000,390.785545,0.134460,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:33:57,69,69.981910,0.025967,0.033074,0.040016,-999.000000,-999.000000,0.055797,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099940,-999.000000,-999.000000,0.097529,-999.000000,-999.000000,0.114970,0.121522,0.375935,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000200,0.001882,0.001841,-999.000000,-999.000000,0.001759,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002339,-999.000000,-999.000000,0.001628,-999.000000,-999.000000,0.002167,0.002306,0.006136,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.427248,0.523938,1.416481,1.658777,0.879865,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,78.785790,5.018912,-1.200000,390.786465,0.134463,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:36:52,69,69.983935,0.026273,0.032950,0.039880,-999.000000,-999.000000,0.056230,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099434,-999.000000,-999.000000,0.099871,-999.000000,-999.000000,0.119037,0.125821,0.379557,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000376,0.001684,0.001965,-999.000000,-999.000000,0.001810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002595,-999.000000,-999.000000,0.001932,-999.000000,-999.000000,0.001558,0.003123,0.006466,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.451317,0.667341,1.439598,1.654620,0.925067,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.178565,5.189409,-1.200000,390.787089,0.134465,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:38:51,69,69.985313,0.025604,0.033474,0.040549,-999.000000,-999.000000,0.056767,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.100517,-999.000000,-999.000000,0.099818,-999.000000,-999.000000,0.118763,0.125187,0.379037,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000497,0.002217,0.002426,-999.000000,-999.000000,0.002423,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005239,-999.000000,-999.000000,0.002159,-999.000000,-999.000000,0.002483,0.003723,0.011060,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.431718,0.620335,1.421158,1.644580,0.907617,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.446551,5.312502,-1.200000,390.787514,0.134467,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:42:53,69,69.988113,0.025284,0.034086,0.041293,-999.000000,-999.000000,0.057976,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.101177,-999.000000,-999.000000,0.101748,-999.000000,-999.000000,0.121043,0.128719,0.379389,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000340,0.000722,0.000859,-999.000000,-999.000000,0.000662,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001885,-999.000000,-999.000000,0.000688,-999.000000,-999.000000,0.000683,0.002382,0.005279,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.424087,0.664671,1.408874,1.622789,0.939728,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.993669,5.582682,-1.400000,390.788377,0.134470,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:44:43,69,69.989387,0.024923,0.034169,0.041323,-999.000000,-999.000000,0.057953,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.101179,-999.000000,-999.000000,0.101502,-999.000000,-999.000000,0.120674,0.127994,0.379464,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000278,0.002544,0.002472,-999.000000,-999.000000,0.002179,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003730,-999.000000,-999.000000,0.002533,-999.000000,-999.000000,0.002541,0.003429,0.007778,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.420663,0.653635,1.405231,1.621618,0.927516,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,80.243261,5.715172,-1.200000,390.788769,0.134471,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:48:51,69,69.992257,0.024639,0.034596,0.041691,-999.000000,-999.000000,0.058611,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.101240,-999.000000,-999.000000,0.102628,-999.000000,-999.000000,0.122093,0.130222,0.378692,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000111,0.001252,0.001163,-999.000000,-999.000000,0.001288,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001958,-999.000000,-999.000000,0.001524,-999.000000,-999.000000,0.001871,0.004049,0.005790,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.416697,0.693174,1.398392,1.606094,0.950845,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,80.807915,6.039038,-1.400000,390.789653,0.134474,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:50:36,69,69.993472,0.025306,0.034333,0.041408,-999.000000,-999.000000,0.058182,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099328,-999.000000,-999.000000,0.102134,-999.000000,-999.000000,0.121983,0.128554,0.378008,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001098,0.001643,0.001906,-999.000000,-999.000000,0.001510,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001786,-999.000000,-999.000000,0.001130,-999.000000,-999.000000,0.001933,0.003848,0.003223,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.411223,0.758387,1.396337,1.583496,0.922471,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,81.047745,6.187769,-1.300000,390.790028,0.134476,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
09:03:2020,23:53:58,69,69.995810,0.025441,0.035733,0.042936,-999.000000,-999.000000,0.060037,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.101574,-999.000000,-999.000000,0.104147,-999.000000,-999.000000,0.124265,0.131612,0.375487,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000502,0.002102,0.002326,-999.000000,-999.000000,0.002110,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002689,-999.000000,-999.000000,0.001770,-999.000000,-999.000000,0.001801,0.000765,0.005162,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.385989,0.744630,1.368180,1.558354,0.936897,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,81.510309,6.495874,-1.500000,390.790748,0.134478,13:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:35:22,70,70.607894,0.019450,0.023160,0.029512,-999.000000,-999.000000,0.041796,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.074697,-999.000000,-999.000000,0.072810,-999.000000,-999.000000,0.083791,0.085576,0.266842,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001637,0.001938,0.001604,-999.000000,-999.000000,0.001741,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000269,-999.000000,-999.000000,0.000818,-999.000000,-999.000000,0.000600,0.000919,0.003438,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.442690,0.430508,1.408671,1.681933,0.653946,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,81.259845,6.325415,-10.600000,390.979325,0.135154,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:40:05,70,70.611169,0.020359,0.024702,0.030301,-999.000000,-999.000000,0.042260,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.076679,-999.000000,-999.000000,0.071564,-999.000000,-999.000000,0.082852,0.084465,0.265023,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001291,0.001277,0.001165,-999.000000,-999.000000,0.002045,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004381,-999.000000,-999.000000,0.003590,-999.000000,-999.000000,0.003181,0.005648,0.010060,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.401073,0.298190,1.363280,1.683083,0.671842,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,80.609554,5.921230,-10.400000,390.980334,0.135157,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:42:58,70,70.613171,0.021510,0.024934,0.030721,-999.000000,-999.000000,0.041614,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075993,-999.000000,-999.000000,0.070602,-999.000000,-999.000000,0.081124,0.081277,0.260977,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000769,0.001623,0.002434,-999.000000,-999.000000,0.001285,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002348,-999.000000,-999.000000,0.000639,-999.000000,-999.000000,0.001947,0.000492,0.005530,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.368721,0.254028,1.370705,1.643908,0.576387,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,80.213595,5.699100,-10.200000,390.980951,0.135159,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:45:10,70,70.614699,0.021835,0.024458,0.030779,-999.000000,-999.000000,0.042087,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.075509,-999.000000,-999.000000,0.070626,-999.000000,-999.000000,0.081441,0.082638,0.259778,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001352,0.000499,0.001953,-999.000000,-999.000000,0.003871,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003494,-999.000000,-999.000000,0.002088,-999.000000,-999.000000,0.004947,0.005048,0.013747,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.357728,0.291198,1.339168,1.627661,0.638104,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.912340,5.540812,-10.000000,390.981422,0.135161,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:48:50,70,70.617245,0.022323,0.025709,0.030942,-999.000000,-999.000000,0.043212,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.078223,-999.000000,-999.000000,0.071488,-999.000000,-999.000000,0.080520,0.081451,0.260587,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000418,0.002735,0.002742,-999.000000,-999.000000,0.003349,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002740,-999.000000,-999.000000,0.001789,-999.000000,-999.000000,0.002212,0.003113,0.003669,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.375728,0.121486,1.317098,1.681114,0.530276,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.412011,5.296313,-9.900000,390.982206,0.135164,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:51:36,70,70.619167,0.022791,0.025135,0.030881,-999.000000,-999.000000,0.042380,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.077182,-999.000000,-999.000000,0.070200,-999.000000,-999.000000,0.079561,0.080623,0.257766,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000648,0.000431,0.002083,-999.000000,-999.000000,0.000742,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001114,-999.000000,-999.000000,0.002423,-999.000000,-999.000000,0.002489,0.002916,0.005034,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.357890,0.127473,1.323081,1.661698,0.562257,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,79.036030,5.126220,-9.600000,390.982798,0.135166,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:54:53,70,70.621447,0.023737,0.026742,0.032545,-999.000000,-999.000000,0.043568,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.079452,-999.000000,-999.000000,0.070459,-999.000000,-999.000000,0.080063,0.080516,0.247921,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000089,0.002706,0.001571,-999.000000,-999.000000,0.003350,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005607,-999.000000,-999.000000,0.002342,-999.000000,-999.000000,0.003381,0.005875,0.007578,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.299622,0.047156,1.277896,1.620711,0.544679,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,78.591649,4.938694,-9.500000,390.983501,0.135168,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:57:52,70,70.623519,0.024009,0.027268,0.032757,-999.000000,-999.000000,0.043661,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.081106,-999.000000,-999.000000,0.070623,-999.000000,-999.000000,0.079199,0.080409,0.239647,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000237,0.002438,0.001965,-999.000000,-999.000000,0.004185,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005256,-999.000000,-999.000000,0.000980,-999.000000,-999.000000,0.002281,0.001418,0.007166,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.305937,-0.066719,1.289163,1.647201,0.525985,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,78.189660,4.780474,-9.200000,390.984139,0.135171,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,14:59:44,70,70.624815,0.024456,0.026211,0.031852,-999.000000,-999.000000,0.042745,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.079069,-999.000000,-999.000000,0.070009,-999.000000,-999.000000,0.078580,0.079697,0.243872,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000535,0.000543,0.000055,-999.000000,-999.000000,0.000694,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001246,-999.000000,-999.000000,0.000934,-999.000000,-999.000000,0.001078,0.002436,0.006259,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.325920,-0.004091,1.310607,1.651321,0.525731,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,77.939037,4.686861,-9.100000,390.984539,0.135172,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
10:03:2020,15:04:03,70,70.627813,0.025470,0.026140,0.031980,-999.000000,-999.000000,0.042357,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.079897,-999.000000,-999.000000,0.070145,-999.000000,-999.000000,0.079261,0.078818,0.243131,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001398,0.002328,0.003589,-999.000000,-999.000000,0.003093,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000883,-999.000000,-999.000000,0.000900,-999.000000,-999.000000,0.000528,0.001730,0.003841,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.333284,-0.009364,1.343392,1.664448,0.479997,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,77.362239,4.484781,-8.900000,390.985462,0.135176,14:03:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
